source,incident_id,incident_date,formated_date,county,range,contained,company,incident_type,total_gallons,chem_gallons,water_gallons,oil,brine,other,water,note
o,2.01107E+13,7/26/2011,2011-07,GOLDEN VALLEY,14310315,Yes,Encore Energy,Other,12.60000038,12.60000038,0,12.60000038,0,0,0,
o,NHE00000027,4/30/2008,2008-04,WILLIAMS,15609531,Yes,Hess Corporation,Pipeline,12.60000038,12.60000038,0,12.60000038,0,0,0,
o,2.00806E+13,6/20/2008,2008-06,BOTTINEAU,16107916,Yes,Hess Corporation,Other,13.85999966,13.85999966,0,13.85999966,0,0,0,
o,2.00804E+13,4/24/2008,2008-04,Bottineau,16207919,Yes,Hess Corporation,Valve,13.85999966,13.85999966,0,13.85999966,0,0,0,
o,2.01207E+13,7/30/2012,2012-07,MOUNTRAIL,15009215,Yes,WPX,Overflow,14,14,0,7,7,0,0,
o,2.01306E+13,6/22/2013,2013-06,DUNN,14209710,Yes,Oxy,Fire,14.27999973,14.27999973,0,14.27999973,0,0,0,
o,2.0101E+13,10/7/2010,2010-10,MOUNTRAIL,15709020,Yes,Hess Corporation,Truck/Rail,14.99400043,14.99400043,0,0,14.99400043,0,0,
g,EIR3249,3/17/2014,2014-03,Williams,15609532,No,Plains Pipeline,Truck/Rail,15,15,0,15,0,0,0,
g,EIR3246,3/13/2014,2014-03,Williams,15609532,No,Plains Pipeline,Truck/Rail,15,15,0,15,0,0,0,
g,EIR1992,7/19/2013,2013-07,McKenzie,15009819,No,Quality Carriers,Truck/Rail,15,15,0,15,0,0,0,
g,EIR1898,3/25/2013,2013-03,Mountrail,15609321,No,Hess Corporation,Truck/Rail,15,15,0,15,0,0,0,
g,EIR1846,1/7/2013,2013-01,Burke,16208832,No,Alliance Pipeline,Pipeline,15,15,0,15,0,0,0,
g,EIR1773,9/18/2012,2012-09,Williams,15410208,No,Plains Pipeline,Truck/Rail,15,15,0,15,0,0,0,
g,EIR1771,9/14/2012,2012-09,Mountrail,15509214,No,Plains Pipeline,Truck/Rail,15,15,0,15,0,0,0,
g,EIR1525,9/13/2011,2011-09,Mountrail,15609127,No,Enbridge Energy,Other,15,15,0,15,0,0,0,
g,EIR3320,5/14/2014,2014-05,Williams,15609901,No,Crestwood Crude Logistics Llc,Pipeline,15,15,0,15,0,0,0,
o,2.01402E+13,2/5/2014,2014-02,MCKENZIE,12910701,Yes,Oneok,Pipeline,15,15,0,0,0,15,0,
o,2.01312E+13,12/10/2013,2013-12,MCKENZIE,14810003,Yes,Slawson Exploration,Overflow,15,15,0,15,0,0,0,
o,2.01312E+13,12/17/2013,2013-12,MCKENZIE,14809814,No,ConocoPhillips/Burlington Resources,Other,15,15,0,15,0,0,0,
o,2.01312E+13,12/11/2013,2013-12,MCKENZIE,15310136,No,Slawson Exploration,Tank Leak,15,15,0,15,0,0,0,
o,2.01305E+13,5/8/2013,2013-05,MCKENZIE,15009911,No,Newfield Production Company,Other,15,15,0,15,0,0,0,
o,2.01304E+13,4/19/2013,2013-04,WILLIAMS,15309919,No,Continental Resources,Pipeline,15,15,0,15,0,0,0,
o,2.01304E+13,4/5/2013,2013-04,MCKENZIE,15110030,No,Continental Resources,Other,15,15,0,15,0,0,0,
o,2.01302E+13,2/20/2013,2013-02,DUNN,14809613,Yes,Marathon Oil,Other,15,15,0,0,15,0,0,
o,2.01204E+13,4/8/2012,2012-04,DUNN,14709331,No,ConocoPhillips/Burlington Resources,Truck/Rail,15,15,0,0,15,0,0,
o,2.01111E+13,11/18/2011,2011-11,DUNN,14709602,Yes,Denbury Onshore,Stuffing Box,15,15,0,15,0,0,0,
o,2.0111E+13,10/14/2011,2011-10,MCLEAN,15009030,Yes,"Shd Oil & Gas, Llc",Truck/Rail,15,15,0,15,0,0,0,
o,CJF00000002,8/28/2011,2011-08,BOWMAN,13110526,No,ConocoPhillips/Burlington Resources,Pipeline,15,15,0,0,0,15,0,
o,2.01107E+13,7/11/2011,2011-07,MCKENZIE,15210118,Yes,Encore Energy,Truck/Rail,15,15,0,15,0,0,0,
o,2.01101E+13,1/4/2011,2011-01,WILLIAMS,15709514,Yes,Hess Corporation,Treater,15,15,0,15,0,0,0,
o,RWH00000236,5/10/2010,2010-05,MCKENZIE,14909601,No,ConocoPhillips/Burlington Resources,Other,15,15,0,0,15,0,0,
o,RWH00000122,4/3/2008,2008-04,DUNN,14409720,No,Citation Oil & Gas,Treater,15,15,0,15,0,0,0,
o,2.00609E+13,9/12/2006,2006-09,McKenzie,15210225,Yes,Encore Energy,Pipeline,15,15,0,5,10,0,0,
o,2.00603E+13,2/21/2006,2006-02,Bowman,13210629,No,Continental Resources,Other,15,15,0,10,5,0,0,
o,2.01405E+13,5/21/2014,2014-05,DIVIDE,16210115,Yes,Murex,Stuffing Box,15,15,0,15,0,0,0,
o,2.01405E+13,5/6/2014,2014-05,BURKE,15909125,No,EOG Resources,Other,15,15,0,0,0,15,0,
o,2.01408E+13,8/8/2014,2014-08,MOUNTRAIL,15209022,No,EOG Resources,Other,15,15,0,15,0,0,0,
o,2.01409E+13,7/10/2014,2014-07,WILLIAMS,15609604,Yes,"Bosque Disposal Systems, Llc",Tank Leak,15,15,0,15,0,0,0,
o,2.0141E+13,10/4/2014,2014-10,BOWMAN,13010413,No,Continental Resources,Other,15,15,0,15,0,0,0,
g,EIR3465,9/14/2014,2014-09,Pembina,16205224,no,Enbridge Energy,Pipeline,15,15,0,15,0,NULL,0,
o,2.01211E+13,11/26/2012,2012-11,WILLIAMS,15409807,No,Hess Corporation,Other,15.11999989,15.11999989,0,15.11999989,0,0,0,
o,2.01001E+13,1/28/2010,2010-01,Williams,15609520,Yes,Hess Corporation,Valve,15.11999989,15.11999989,0,0,15.11999989,0,0,
o,2.01212E+13,12/18/2012,2012-12,WILLIAMS,15509610,No,Hess Corporation,Stuffing Box,15.96000004,15.96000004,0,15.96000004,0,0,0,
g,EIR1287,8/20/2010,2010-08,Renville,16308511,No,Enbridge Energy,Pipeline,16,16,0,16,0,0,0,
o,2.01212E+13,12/9/2012,2012-12,BILLINGS,13910135,Yes,Denbury Onshore,Valve,19,19,0,10,9,0,0,
o,2.01312E+13,12/3/2013,2013-12,WILLIAMS,15509601,Yes,Hess Corporation,Other,19.73999977,19.73999977,0,19.73999977,0,0,0,
o,2.01104E+13,4/28/2011,2011-04,MOUNTRAIL,15709315,Yes,Hess Corporation,Other,19.73999977,19.73999977,0,0,0,19.73999977,0,
o,2.01008E+13,8/10/2010,2010-08,MOUNTRAIL,15609236,Yes,Hess Corporation,Valve,19.73999977,19.73999977,0,19.73999977,0,0,0,
g,EIR3254,3/18/2014,2014-03,Billings,14410030,No,Plains Pipeline,Other,20,20,0,20,0,0,0,
g,EIR2135,12/6/2013,2013-12,McKenzie,15210119,No,Bridger Transfer,Other,20,20,0,20,0,0,0,
g,EIR1871,2/13/2013,2013-02,Mountrail,15609316,No,Plains Pipeline,Pump,20,20,0,20,0,0,0,
g,EIR1856,1/23/2013,2013-01,Burke,16208832,No,Alliance Pipeline,Other,20,20,0,20,0,0,0,
g,EIR1847,1/15/2013,2013-01,Burke,15909206,No,Alliance Pipeline,Pipeline,20,20,0,20,0,0,0,
g,EIR1832,12/11/2012,2012-12,Ward,15508218,No,Enbridge Energy,Truck/Rail,20,20,0,20,0,0,0,
g,EIR1737,7/20/2012,2012-07,McKenzie,15110408,No,Musket Corp.,Pipeline,20,20,0,20,0,0,0,
g,EIR1693,5/22/2012,2012-05,Renville,15808212,No,Enbridge Energy,Other,20,20,0,20,0,0,0,
g,EIR1685,5/15/2012,2012-05,McKenzie,15110408,No,Musket Corp.,Overflow,20,20,0,20,0,0,0,
g,EIR1645,3/10/2012,2012-03,McKenzie,15110408,No,Musket Corp.,Pump,20,20,0,20,0,0,0,
g,EIR1636,3/1/2012,2012-03,Stark,13909603,No,MBI,Other,20,20,0,20,0,0,0,
g,EIR1633,2/28/2012,2012-02,Stark,13909711,No,Bakken Oil Express Llc Rail Hub,Other,20,20,0,20,0,0,0,
g,EIR1598,12/29/2011,2011-12,Billings,14309834,No,Oxy,Tank Leak,20,20,0,20,0,0,0,
g,EIR1554,10/25/2011,2011-10,Ward,15608620,No,Plains Pipeline,Truck/Rail,20,20,0,20,0,0,0,
g,EIR1546,10/7/2011,2011-10,Mountrail,15609127,No,Plains Pipeline,Valve,20,20,0,20,0,0,0,
g,EIR1447,6/2/2011,2011-06,Mountrail,15309314,No,Whiting Oil & Gas,Other,20,20,0,20,0,0,0,
g,EIR1361,2/25/2011,2011-02,Ward,15508218,No,Enbridge Energy,Pump,20,20,0,20,0,0,0,
g,EIR1306,10/5/2010,2010-10,Cass,13904904,No,"Magellan Midstream Partners, L.P.",Tank Leak,20,20,0,20,0,0,0,
g,EIR959,10/23/2007,2007-10,Stark,14009609,No,M-I Swaco,Other,20,20,0,20,0,0,0,
o,2.01401E+13,1/26/2014,2014-01,WILLIAMS,15809504,Yes,Murex,Other,20,20,0,20,0,0,0,
o,2.01307E+13,7/1/2013,2013-07,RENVILLE,16008630,Yes,Fram Operating Llc,Valve,20,20,0,20,0,0,0,
o,2.01305E+13,5/3/2013,2013-05,MCKENZIE,15209317,Yes,HRC Operating,Fire,20,20,0,20,0,0,0,
o,2.01305E+13,5/2/2013,2013-05,WILLIAMS,15510401,Yes,EOG Resources,Other,20,20,0,20,0,0,0,
o,2.01304E+13,4/9/2013,2013-04,BOWMAN,13210634,Yes,Denbury Onshore,Other,20,20,0,20,0,0,0,
o,2.01403E+13,3/16/2014,2014-03,WILLIAMS,15509809,No,Continental Resources,Other,20,20,0,20,0,0,0,
o,2.01403E+13,3/5/2014,2014-03,BURKE,16009019,No,Oxy,Treater,20,20,0,20,0,0,0,
o,2.01402E+13,2/4/2014,2014-02,MCKENZIE,15109813,No,ExxonMobil/XTO,Other,20,20,0,10,10,0,0,
o,2.01402E+13,2/5/2014,2014-02,MCKENZIE,15109729,No,ConocoPhillips/Burlington Resources,Other,20,20,0,20,0,0,0,
o,2.01401E+13,1/28/2014,2014-01,DUNN,14709527,No,ConocoPhillips/Burlington Resources,Other,20,20,0,20,0,0,0,
o,2.01311E+13,11/20/2013,2013-11,MCKENZIE,15109919,No,SM Energy,Fire,20,20,0,20,0,0,0,
o,2.0131E+13,10/25/2013,2013-10,MOUNTRAIL,15209323,No,Slawson Exploration,Valve,20,20,0,0,0,20,0,
o,2.01306E+13,6/8/2013,2013-06,DUNN,14909311,No,WPX,Other,20,20,0,20,0,0,0,
o,2.01305E+13,5/22/2013,2013-05,MCKENZIE,15109915,No,ExxonMobil/XTO,Other,20,20,0,10,10,0,0,
o,2.01305E+13,5/3/2013,2013-05,MOUNTRAIL,15308931,No,EOG Resources,Other,20,20,0,20,0,0,0,
o,2.01305E+13,5/3/2013,2013-05,BILLINGS,14010009,No,Whiting Oil & Gas,Fire,20,20,0,20,0,0,0,
o,2.01305E+13,5/1/2013,2013-05,MCKENZIE,15009421,No,EOG Resources,Stuffing Box,20,20,0,20,0,0,0,
o,2.01212E+13,12/3/2012,2012-12,WILLIAMS,15509908,No,Continental Resources,Fire,20,20,0,20,0,0,0,
o,2.01303E+13,3/19/2013,2013-03,WILLIAMS,15410228,No,Zenergy,Other,20,20,0,20,0,0,0,
o,2.01303E+13,3/21/2013,2013-03,WILLIAMS,15410130,No,Zenergy,Other,20,20,0,20,0,0,0,
o,2.01301E+13,1/15/2013,2013-01,DIVIDE,12910701,No,Continental Resources,Other,20,20,0,0,20,0,0,
o,2.01301E+13,1/12/2013,2013-01,WILLIAMS,15410033,No,Continental Resources,Treater,20,20,0,20,0,0,0,
o,2.01301E+13,1/11/2013,2013-01,WILLIAMS,15509706,No,Continental Resources,Overflow,20,20,0,20,0,0,0,
o,2.0121E+13,10/3/2012,2012-10,STARK,14009735,No,ConocoPhillips/Burlington Resources,Pipeline,20,20,0,0,20,0,0,
o,2.01205E+13,5/7/2012,2012-05,MCKENZIE,15009635,Yes,ConocoPhillips/Burlington Resources,Treater,20,20,0,20,0,0,0,
o,2.01204E+13,4/8/2012,2012-04,DUNN,14709331,No,ConocoPhillips/Burlington Resources,Other,20,20,0,20,0,0,0,
o,2.01201E+13,1/9/2012,2012-01,MOUNTRAIL,15009204,Yes,WPX,Truck/Rail,20,20,0,20,0,0,0,
o,2.0111E+13,10/14/2011,2011-10,WILLIAMS,15509612,Yes,Hess Corporation,Pipeline,20,20,0,20,0,0,0,
o,2.01106E+13,6/2/2011,2011-06,MOUNTRAIL,15309314,No,Whiting Oil & Gas,Other,20,20,0,20,0,0,0,
o,NAA00000044,5/12/2011,2011-05,BOWMAN,13010505,Yes,ConocoPhillips/Burlington Resources,Pipeline,20,20,0,10,10,0,0,
o,2.01104E+13,4/12/2011,2011-04,WILLIAMS,15609529,Yes,Hess Corporation,Other,20,20,0,20,0,0,0,
o,2.01103E+13,3/14/2011,2011-03,BOWMAN,13010703,Yes,Denbury Onshore,Other,20,20,0,10,10,0,0,
o,2.01101E+13,1/7/2011,2011-01,BOWMAN,13010629,Yes,Encore Energy,Stuffing Box,20,20,0,10,10,0,0,
o,2.01012E+13,12/8/2010,2010-12,MCKENZIE,14710514,No,Slawson Exploration,Valve,20,20,0,20,0,0,0,
o,2.01006E+13,6/2/2010,2010-06,WILLIAMS,15709526,Yes,Hess Corporation,Overflow,20,20,0,20,0,0,0,
o,MFB00000327,10/9/2009,2009-10,MOUNTRAIL,15609236,Yes,Hess Corporation,Other,20,20,0,20,0,0,0,
o,MFB00000316,8/23/2009,2009-08,MOUNTRAIL,15709315,Yes,Hess Corporation,Valve,20,20,0,20,0,0,0,
o,2.00903E+13,3/16/2009,2009-03,MCKENZIE,14710403,No,ExxonMobil/XTO,Other,20,20,0,20,0,0,0,
o,2.00812E+13,12/12/2008,2008-12,McKenzie,15309508,Yes,Petro-Hunt,Pipeline,20,20,0,20,0,0,0,
o,MFB00000230,7/13/2008,2008-07,BILLINGS,13910213,Yes,Hess Corporation,Valve,20,20,0,0,20,0,0,
o,MFB00000161,7/20/2007,2007-07,WILLIAMS,15809535,No,Hess Corporation,Pipeline,20,20,0,20,0,0,0,
o,2.00609E+13,6/27/2006,2006-06,Mountrail,15709403,Yes,Ranch Oil Company,Other,20,20,0,20,0,0,0,
o,2.00608E+13,6/28/2006,2006-06,Mountrail,15709603,Yes,Ranch Oil Company,Pipeline,20,20,0,20,0,0,0,
o,2.01404E+13,4/18/2014,2014-04,MCKENZIE,15209515,No,ConocoPhillips/Burlington Resources,Fire,20,20,0,20,0,0,0,
o,2.01407E+13,7/1/2014,2014-07,BILLINGS,14309816,No,Oxy,Valve,20,20,0,20,0,0,0,
o,2.01408E+13,8/18/2014,2014-08,MCKENZIE,15009523,Yes,"Bosque Disposal Systems, Llc",Tank Leak,20,20,0,0,20,0,0,
o,2.01409E+13,9/25/2014,2014-09,MCKENZIE,15209424,No,HRC Operating,Other,20,20,0,20,0,0,0,
o,2.01201E+13,1/20/2012,2012-01,MOUNTRAIL,15509305,No,Hess Corporation,Valve,20.15999985,20.15999985,0,20.15999985,0,0,0,
g,EIR2160,12/29/2013,2013-12,Mountrail,15509310,No,Plains Pipeline,Truck/Rail,21,21,0,21,0,0,0,
g,EIR2043,9/13/2013,2013-09,McKenzie,14510223,No,Plains Pipeline,Other,21,21,0,21,0,0,0,
g,EIR1993,7/18/2013,2013-07,Mountrail,15609127,No,Bridger Transfer,Other,21,21,0,21,0,0,0,
g,EIR1969,7/2/2013,2013-07,Williams,15410235,No,Southern Energy Transportation,Other,21,21,0,21,0,0,0,
g,EIR1843,1/4/2013,2013-01,Billings,14210219,No,Southern Energy Transportation,Truck/Rail,21,21,0,21,0,0,0,
g,EIR1676,5/8/2012,2012-05,Mountrail,15609316,No,Plains Pipeline,Truck/Rail,21,21,0,21,0,0,0,
g,EIR1619,2/6/2012,2012-02,Mountrail,15609127,No,Plains Pipeline,Overflow,21,21,0,21,0,0,0,
g,EIR1608,1/22/2012,2012-01,McKenzie,15109731,No,Plains Pipeline,Overflow,21,21,0,21,0,0,0,
g,EIR1596,12/27/2011,2011-12,Mountrail,15609127,No,Plains Pipeline,Truck/Rail,21,21,0,21,0,0,0,
g,EIR1441,5/20/2011,2011-05,McKenzie,15210118,No,Plains Pipeline,Pump,21,21,0,21,0,0,0,
g,EIR3281,4/8/2014,2014-04,Bowman,13210727,No,Plains Pipeline,Valve,21,21,0,21,0,0,0,
o,2.01403E+13,3/19/2014,2014-03,DUNN,14709616,Yes,Hess Corporation,Fire,21,21,0,21,0,0,0,
o,2.01403E+13,3/8/2014,2014-03,MCKENZIE,14810215,Yes,Oneok,Overflow,21,21,0,0,0,21,0,
o,2.01403E+13,3/2/2014,2014-03,WILLIAMS,15510133,Yes,Statoil,Treater,21,21,0,21,0,0,0,
o,2.01312E+13,12/24/2013,2013-12,WILLIAMS,15409702,Yes,ExxonMobil/XTO,Fire,21,21,0,21,0,0,0,
o,2.01312E+13,12/23/2013,2013-12,MCKENZIE,15010416,Yes,Continental Resources,Other,21,21,0,0,21,0,0,
o,2.01306E+13,6/11/2013,2013-06,MCKENZIE,14910201,Yes,Zenergy,Other,21,21,0,0,21,0,0,
o,2.01304E+13,4/25/2013,2013-04,WILLIAMS,15310209,Yes,Zenergy,Other,21,21,0,21,0,0,0,
o,2.01403E+13,3/11/2014,2014-03,MOUNTRAIL,15209101,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01402E+13,2/15/2014,2014-02,WILLIAMS,15710221,No,HRC Operating,Treater,21,21,0,21,0,0,0,
o,2.01401E+13,1/29/2014,2014-01,MOUNTRAIL,15309006,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01401E+13,1/27/2014,2014-01,BOWMAN,13010417,No,Continental Resources,Treater,21,21,0,21,0,0,0,
o,2.01401E+13,1/23/2014,2014-01,WILLIAMS,15509601,No,Hess Corporation,Other,21,21,0,21,0,0,0,
o,2.01312E+13,12/22/2013,2013-12,DUNN,14909203,No,QEP,Other,21,21,0,0,21,0,0,
o,2.01312E+13,12/13/2013,2013-12,MOUNTRAIL,15109113,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01311E+13,11/12/2013,2013-11,MOUNTRAIL,15809114,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01309E+13,9/13/2013,2013-09,MCKENZIE,14510223,No,SM Energy,Other,21,21,0,21,0,0,0,
o,2.01307E+13,7/16/2013,2013-07,BURKE,16309121,No,Petro Harvester,Other,21,21,0,21,0,0,0,
o,2.01307E+13,7/14/2013,2013-07,WILLIAMS,15609903,No,Continental Resources,Other,21,21,0,0,21,0,0,
o,2.01307E+13,7/4/2013,2013-07,MCKENZIE,15109718,No,Zenergy,Other,21,21,0,21,0,0,0,
o,2.01306E+13,6/5/2013,2013-06,WILLIAMS,15610136,No,Liberty Resources,Treater,21,21,0,21,0,0,0,
o,2.01306E+13,6/3/2013,2013-06,MOUNTRAIL,15209006,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01305E+13,5/26/2013,2013-05,DUNN,14609521,No,Continental Resources,Other,21,21,0,21,0,0,0,
o,2.01305E+13,5/5/2013,2013-05,DIVIDE,16209822,No,Baytex,Other,21,21,0,21,0,0,0,
o,2.01305E+13,5/2/2013,2013-05,DUNN,15009328,No,WPX,Other,21,21,0,21,0,0,0,
o,2.01305E+13,5/1/2013,2013-05,DUNN,14609627,No,Continental Resources,Other,21,21,0,21,0,0,0,
o,2.01212E+13,12/21/2012,2012-12,MOUNTRAIL,15309033,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01303E+13,3/11/2013,2013-03,MOUNTRAIL,15109136,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01303E+13,3/6/2013,2013-03,WILLIAMS,15510101,Yes,Oasis Petroleum,Stuffing Box,21,21,0,21,0,0,0,
o,2.01301E+13,1/23/2013,2013-01,MCKENZIE,15010235,No,N/A,Other,21,21,0,0,21,0,0,
o,TMC00000007,10/18/2012,2012-10,BILLINGS,13910211,Yes,Hess Corporation,Valve,21,21,0,21,0,0,0,
o,2.01301E+13,1/14/2013,2013-01,BOWMAN,13110603,Yes,ConocoPhillips/Burlington Resources,Pipeline,21,21,0,21,0,0,0,
o,2.01301E+13,1/12/2013,2013-01,MOUNTRAIL,15409103,No,Murex,Other,21,21,0,21,0,0,0,
o,2.01301E+13,1/2/2013,2013-01,MCKENZIE,14710209,Yes,Sequel Energy,Truck/Rail,21,21,0,21,0,0,0,
o,2.01212E+13,12/21/2012,2012-12,DUNN,14709530,No,ConocoPhillips/Burlington Resources,Other,21,21,0,21,0,0,0,
o,2.01211E+13,11/22/2012,2012-11,MCKENZIE,14909417,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.0121E+13,10/18/2012,2012-10,BILLINGS,13910212,Yes,Hess Corporation,Pipeline,21,21,0,21,0,0,0,
o,2.01209E+13,9/24/2012,2012-09,MOUNTRAIL,15609210,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01208E+13,8/28/2012,2012-08,BILLINGS,14410030,Yes,Denbury Onshore,Truck/Rail,21,21,0,21,0,0,0,
o,2.01208E+13,8/28/2012,2012-08,MCKENZIE,15210429,No,Statoil,Other,21,21,0,21,0,0,0,
o,2.01208E+13,8/24/2012,2012-08,MOUNTRAIL,15209115,No,EOG Resources,Stuffing Box,21,21,0,21,0,0,0,
o,2.01208E+13,8/10/2012,2012-08,MOUNTRAIL,15409026,No,EOG Resources,Stuffing Box,21,21,0,21,0,0,0,
o,2.01208E+13,8/9/2012,2012-08,MOUNTRAIL,15109030,No,EOG Resources,Stuffing Box,21,21,0,21,0,0,0,
o,2.01207E+13,7/23/2012,2012-07,DUNN,14709707,No,ConocoPhillips/Burlington Resources,Other,21,21,0,21,0,0,0,
o,2.01207E+13,7/21/2012,2012-07,DIVIDE,16109804,No,Baytex,Stuffing Box,21,21,0,21,0,0,0,
o,2.01207E+13,7/15/2012,2012-07,MOUNTRAIL,15609207,No,EOG Resources,Treater,21,21,0,21,0,0,0,
o,2.01207E+13,7/11/2012,2012-07,BOWMAN,13010712,Yes,Denbury Onshore,Stuffing Box,21,21,0,21,0,0,0,
o,2.01206E+13,6/27/2012,2012-06,BURKE,15909111,No,EOG Resources,Overflow,21,21,0,21,0,0,0,
o,2.01206E+13,6/23/2012,2012-06,DUNN,14709222,Yes,Kodiak Oil & Gas,Treater,21,21,0,21,0,0,0,
o,2.01205E+13,5/13/2012,2012-05,BURKE,15909036,Yes,Cornerstone,Valve,21,21,0,21,0,0,0,
o,2.01205E+13,5/4/2012,2012-05,MOUNTRAIL,15209111,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01205E+13,5/7/2012,2012-05,WILLIAMS,15609923,No,Continental Resources,Overflow,21,21,0,21,0,0,0,
o,2.01203E+13,3/26/2012,2012-03,WILLIAMS,15609814,No,Hess Corporation,Treater,21,21,0,21,0,0,0,
o,2.01112E+13,12/2/2011,2011-12,BOWMAN,13010710,Yes,Denbury Onshore,Valve,21,21,0,21,0,0,0,
o,2.01112E+13,12/2/2011,2011-12,MOUNTRAIL,15109136,No,EOG Resources,Other,21,21,0,21,0,0,0,
o,2.01111E+13,11/23/2011,2011-11,BURKE,16109019,Yes,Cornerstone,Truck/Rail,21,21,0,21,0,0,0,
o,2.01111E+13,11/24/2011,2011-11,MOUNTRAIL,15609209,No,EOG Resources,Stuffing Box,21,21,0,21,0,0,0,
o,2.01111E+13,11/17/2011,2011-11,DUNN,14609630,No,Continental Resources,Other,21,21,0,21,0,0,0,
o,2.01111E+13,11/16/2011,2011-11,MOUNTRAIL,15408920,No,EOG Resources,Stuffing Box,21,21,0,21,0,0,0,
o,2.01111E+13,11/2/2011,2011-11,WILLIAMS,15509520,No,Hess Corporation,Stuffing Box,21,21,0,21,0,0,0,
o,AMD00000003,10/23/2011,2011-10,BILLINGS,14010013,No,Whiting Oil & Gas,Fire,21,21,0,21,0,0,0,
o,2.0111E+13,9/27/2011,2011-09,MOUNTRAIL,15409401,Yes,Oasis Petroleum,Other,21,21,0,21,0,0,0,
o,2.01108E+13,8/29/2011,2011-08,DIVIDE,16309934,Yes,Baytex,Tank Leak,21,21,0,21,0,0,0,
o,2.01108E+13,8/15/2011,2011-08,BOWMAN,13010712,Yes,Denbury Onshore,Valve,21,21,0,21,0,0,0,
o,2.01108E+13,8/15/2011,2011-08,DIVIDE,16109507,No,Continental Resources,Stuffing Box,21,21,0,21,0,0,0,
o,2.01108E+13,8/4/2011,2011-08,DUNN,14709708,Yes,Hess Corporation,Overflow,21,21,0,21,0,0,0,
o,2.01107E+13,6/29/2011,2011-06,BURKE,16209127,Yes,Arsenal Energy,Pipeline,21,21,0,21,0,0,0,
o,2.01106E+13,6/29/2011,2011-06,MOUNTRAIL,15609209,No,EOG Resources,Stuffing Box,21,21,0,21,0,0,0,
o,2.01106E+13,5/23/2011,2011-05,WILLIAMS,15410025,Yes,Zavanna,Pump,21,21,0,21,0,0,0,
o,2.01106E+13,6/3/2011,2011-06,WILLIAMS,15609625,Yes,Hess Corporation,Valve,21,0,21,0,0,0,21,
o,2.01106E+13,6/1/2011,2011-06,BOTTINEAU,16107921,Yes,Hess Corporation,Valve,21,21,0,21,0,0,0,
o,MFB00000358,5/25/2011,2011-05,DUNN,14809627,Yes,Denbury Onshore,Valve,21,21,0,21,0,0,0,
o,2.01105E+13,5/2/2011,2011-05,DIVIDE,16109815,Yes,Baytex,Stuffing Box,21,21,0,21,0,0,0,
o,2.01105E+13,5/2/2011,2011-05,DIVIDE,16109804,Yes,Baytex,Valve,21,21,0,21,0,0,0,
o,2.01105E+13,5/19/2011,2011-05,WILLIAMS,15509506,Yes,Hess Corporation,Tank Leak,21,21,0,21,0,0,0,
o,2.01105E+13,5/6/2011,2011-05,DIVIDE,16209915,Yes,Baytex,Other,21,21,0,0,0,21,0,
o,2.01105E+13,5/5/2011,2011-05,BILLINGS,13910009,Yes,Hess Corporation,Valve,21,21,0,21,0,0,0,
o,2.01104E+13,4/29/2011,2011-04,WILLIAMS,15510035,No,Zavanna,Other,21,21,0,21,0,0,0,
o,2.01104E+13,4/25/2011,2011-04,MCKENZIE,14809817,Yes,Continental Resources,Tank Leak,21,21,0,0,0,21,0,
o,2.01104E+13,4/23/2011,2011-04,BOWMAN,13010711,No,Denbury Onshore,Other,21,21,0,21,0,0,0,
o,2.01104E+13,4/13/2011,2011-04,MOUNTRAIL,15609201,Yes,Hess Corporation,Other,21,21,0,0,0,21,0,
o,2.01104E+13,4/14/2011,2011-04,BOTTINEAU,16308101,No,Petro Harvester,Other,21,21,0,21,0,0,0,
o,2.01104E+13,4/13/2011,2011-04,WILLIAMS,15709811,Yes,Hess Corporation,Other,21,21,0,0,0,21,0,
o,2.01104E+13,4/13/2011,2011-04,MCKENZIE,15309431,Yes,Hess Corporation,Other,21,21,0,0,0,21,0,
o,2.01104E+13,2/13/2011,2011-02,MCKENZIE,15109504,Yes,Hess Corporation,Other,21,21,0,0,0,21,0,
o,2.01104E+13,4/12/2011,2011-04,WILLIAMS,15609803,Yes,"American Oil & Gas, Inc.",Other,21,21,0,0,0,21,0,
o,2.01104E+13,4/12/2011,2011-04,WILLIAMS,15709823,Yes,Hess Corporation,Other,21,21,0,0,0,21,0,
o,2.01104E+13,4/13/2011,2011-04,BURKE,16309011,No,Cornerstone,Other,21,21,0,21,0,0,0,
o,2.01104E+13,4/12/2011,2011-04,MOUNTRAIL,15509330,No,Hess Corporation,Other,21,21,0,0,0,21,0,
o,2.01104E+13,4/12/2011,2011-04,WILLIAMS,15609520,Yes,Hess Corporation,Other,21,21,0,0,0,21,0,
o,2.01104E+13,4/9/2011,2011-04,WILLIAMS,15609829,Yes,"American Oil & Gas, Inc.",Other,21,21,0,0,0,21,0,
